Timestamp,Price,Size
2024-09-16 15:22:00.026,416.1491308701528,9
2024-09-16 15:22:00.105,416.150181454459,98
2024-09-16 15:22:00.112,416.1877927796479,14
2024-09-16 15:22:00.159,416.1508188606026,9
2024-09-16 15:22:00.170,416.15121407856105,105
2024-09-16 15:22:00.236,416.17588778607296,100
2024-09-16 15:22:00.359,416.190392892879,7
2024-09-16 15:22:00.387,416.1699689791051,996
2024-09-16 15:22:00.451,416.169401215128,1003
2024-09-16 15:22:00.478,416.161289626973,97
2024-09-16 15:22:00.612,416.18021059703887,9
2024-09-16 15:22:00.615,416.1432482397321,14
2024-09-16 15:22:00.656,416.11268494177,105
2024-09-16 15:22:00.823,416.1471271945976,996
2024-09-16 15:22:00.877,,996
2024-09-16 15:22:01.074,416.1795416294913,101
2024-09-16 15:22:01.121,416.1416836527434,10
2024-09-16 15:22:01.248,416.1732156452953,997
2024-09-16 15:22:01.255,416.156898250368,13
2024-09-16 15:22:01.306,416.1571846443925,1004
2024-09-16 15:22:01.335,416.1558483098386,1003
2024-09-16 15:22:01.424,416.15440439478925,996
2024-09-16 15:22:01.673,416.1378761933035,1005
2024-09-16 15:22:01.791,416.1668795550735,100
2024-09-16 15:22:01.884,416.1158188184829,7
2024-09-16 15:22:01.897,417.12242082795416,14
2024-09-16 15:22:01.959,416.1398578877006,10
2024-09-16 15:22:03.087,,5
2024-09-16 15:22:03.278,416.14022423186026,95
2024-09-16 15:22:03.291,416.0873496883645,7
2024-09-16 15:22:03.435,416.11662590241536,14
2024-09-16 15:22:03.443,,15
2024-09-16 15:22:03.453,416.1109963009422,102
2024-09-16 15:22:03.647,416.103255727979,5
2024-09-16 15:22:03.690,416.1432768544585,15
2024-09-16 15:22:04.054,416.1897824421538,14
2024-09-16 15:22:04.211,416.1449805768301,1000
2024-09-16 15:22:04.235,416.1481983885115,995
2024-09-16 15:22:04.254,416.19637363156113,96
2024-09-16 15:22:04.372,416.16615997470734,105
2024-09-16 15:22:04.394,416.1922119452085,104
2024-09-16 15:22:04.399,416.1566786643572,12
2024-09-16 15:22:04.470,416.1718284226365,1000
2024-09-16 15:22:04.499,416.1444294011758,1003
2024-09-16 15:22:04.512,416.1866872535006,13
2024-09-16 15:22:04.624,416.1974301472401,105
2024-09-16 15:22:04.736,416.1968412631669,13
2024-09-16 15:22:04.793,416.1664680913418,1005
2024-09-16 15:22:04.917,416.2020373696403,995
2024-09-16 15:22:04.943,416.17484902908615,1000
2024-09-16 15:22:04.975,416.18831376233777,14
2024-09-16 15:22:04.986,417.1021473467736,995
2024-09-16 15:22:05.080,416.1828389515779,15
2024-09-16 15:22:05.112,416.19012611090966,996
2024-09-16 15:22:05.118,416.18108938371176,13
2024-09-16 15:22:05.215,416.1869840629501,102
2024-09-16 15:22:05.289,416.20623079530645,996
2024-09-16 15:22:05.396,416.2066524385698,1004
2024-09-16 15:22:05.423,416.18533960323686,997
2024-09-16 15:22:05.558,416.2218550572047,99
2024-09-16 15:22:05.903,416.1948225315582,99
2024-09-16 15:22:06.038,416.176913251591,1005
2024-09-16 15:22:06.089,416.2618676590275,97
2024-09-16 15:22:06.118,416.2115760397232,103
2024-09-16 15:22:06.159,416.185198058436,1003
2024-09-16 15:22:06.281,416.1931088038311,1003
2024-09-16 15:22:06.310,416.2491231090014,102
2024-09-16 15:22:06.402,416.1786867368513,100
2024-09-16 15:22:06.422,416.1825079926826,104
2024-09-16 15:22:06.503,416.2627776612904,5
2024-09-16 15:22:06.614,416.2104678202394,102
2024-09-16 15:22:06.651,416.2530130097701,101
2024-09-16 15:22:06.661,416.1865236270381,12
2024-09-16 15:22:06.705,416.2124895786231,1001
2024-09-16 15:22:06.929,416.1968592300343,998
2024-09-16 15:22:06.944,417.0826434263822,105
2024-09-16 15:22:06.982,416.1988991737662,1005
2024-09-16 15:22:06.983,416.2274233162592,96
2024-09-16 15:22:07.119,416.2015631312049,99
2024-09-16 15:22:07.126,416.22229753009896,996
