Timestamp,Price,Size
2024-09-19 10:16:00.059,418.33738270907736,104
2024-09-19 10:16:00.393,418.3358402379429,98
2024-09-19 10:16:00.418,418.33734384690825,6
2024-09-19 10:16:00.536,418.3443629537549,7
2024-09-19 10:16:00.657,418.3508949381071,1003
2024-09-19 10:16:00.661,,6
2024-09-19 10:16:00.705,418.3552266239059,97
2024-09-19 10:16:00.756,418.3289550222188,105
2024-09-19 10:16:00.756,418.35272470388566,9
2024-09-19 10:16:00.848,418.3607147439279,7
2024-09-19 10:16:01.086,418.3417744036728,12
2024-09-19 10:16:01.092,418.3048806315647,98
2024-09-19 10:16:01.123,418.3291192106912,100
2024-09-19 10:16:01.126,418.2601441954855,96
2024-09-19 10:16:01.147,418.3334116727408,14
2024-09-19 10:16:01.150,418.3294408197093,1001
2024-09-19 10:16:01.159,418.277911875428,15
2024-09-19 10:16:01.257,418.3030867123022,95
2024-09-19 10:16:01.274,418.2765909762184,95
2024-09-19 10:16:01.322,418.2743652917819,5
2024-09-19 10:16:01.336,418.2877491040857,6
2024-09-19 10:16:01.359,418.2826822903818,5
2024-09-19 10:16:01.477,418.2645208787247,12
2024-09-19 10:16:01.531,418.32585870538753,995
2024-09-19 10:16:01.540,418.3275275334739,95
2024-09-19 10:16:01.555,418.2842713305071,12
2024-09-19 10:16:01.655,418.3183473388879,8
2024-09-19 10:16:01.754,418.29738728584414,6
2024-09-19 10:16:01.764,418.3213152439024,98
2024-09-19 10:16:01.834,418.26880840708407,7
2024-09-19 10:16:01.853,418.2750254497673,999
2024-09-19 10:16:01.896,418.2794141538907,999
2024-09-19 10:16:02.057,418.2251382588913,101
2024-09-19 10:16:02.273,418.2311661908676,996
2024-09-19 10:16:02.298,418.247927194066,95
2024-09-19 10:16:02.359,418.2112956839719,1000
2024-09-19 10:16:02.362,418.2111474706151,97
2024-09-19 10:16:02.526,418.2396293023212,97
2024-09-19 10:16:02.528,418.2310297641789,999
2024-09-19 10:16:02.531,418.21213063783057,15
2024-09-19 10:16:02.579,-418.23275330736,998
2024-09-19 10:16:02.728,418.2275245689176,999
2024-09-19 10:16:02.878,418.2141012882281,7
2024-09-19 10:16:02.913,418.2338261943617,104
2024-09-19 10:16:02.929,418.2199090943729,12
2024-09-19 10:16:02.963,418.2343265222588,1004
2024-09-19 10:16:02.990,418.2090264726767,1001
2024-09-19 10:16:03.063,418.2233912736698,100
2024-09-19 10:16:03.136,418.22336645785066,9
2024-09-19 10:16:03.211,418.2252588911053,6
2024-09-19 10:16:03.236,418.2317438594798,5
2024-09-19 10:16:03.251,418.2221004292937,103
2024-09-19 10:16:03.313,418.2300080051928,100
2024-09-19 10:16:03.578,418.2361177080632,100
2024-09-19 10:16:03.719,418.2156556213232,100
2024-09-19 10:16:03.832,418.2282265563191,6
2024-09-19 10:16:03.841,418.2183189636598,995
2024-09-19 10:16:03.878,418.2142163280317,100
2024-09-19 10:16:03.979,418.2202515418873,11
2024-09-19 10:16:04.014,418.2083351069156,12
2024-09-19 10:16:04.080,418.1944533902544,100
2024-09-19 10:16:04.177,418.1965492349901,995
2024-09-19 10:16:04.267,418.1660310935849,98
2024-09-19 10:16:04.302,418.21378863904016,1002
2024-09-19 10:16:04.346,418.1710347507714,997
2024-09-19 10:16:04.352,418.2217189163181,1004
2024-09-19 10:16:04.371,418.2598245761362,5
2024-09-19 10:16:04.375,418.171569389042,996
2024-09-19 10:16:04.444,418.14552057960304,7
2024-09-19 10:16:04.444,418.15478222759486,103
2024-09-19 10:16:04.542,418.1718473006047,5
2024-09-19 10:16:04.543,418.1377396079916,97
2024-09-19 10:16:04.546,418.1500918413552,97
2024-09-19 10:16:04.550,418.17517662822615,997
2024-09-19 10:16:04.559,418.2256113789527,1001
2024-09-19 10:16:04.592,418.2483336508091,1004
2024-09-19 10:16:04.609,418.2494992284688,995
2024-09-19 10:16:04.721,418.2381509197224,15
2024-09-19 10:16:04.734,418.2337692125043,6
2024-09-19 10:16:04.735,418.1702370930141,13
2024-09-19 10:16:04.807,418.14649073958816,100
2024-09-19 10:16:04.843,418.2061520425864,1001
2024-09-19 10:16:04.855,418.15329963916656,97
2024-09-19 10:16:04.867,418.14083148264166,6
2024-09-19 10:16:04.916,418.2450529363499,99
2024-09-19 10:16:04.946,418.14846688777305,7
2024-09-19 10:16:04.957,418.1312245677303,105
2024-09-19 10:16:04.986,418.17946425560297,7
2024-09-19 10:16:05.064,418.1388953637273,1000
2024-09-19 10:16:05.109,418.12616486620857,998
2024-09-19 10:16:05.206,418.1309893755912,98
2024-09-19 10:16:05.240,418.09945258870863,98
2024-09-19 10:16:05.248,418.1483259564616,98
2024-09-19 10:16:05.311,418.08938201586335,97
2024-09-19 10:16:05.344,418.1468432240936,15
2024-09-19 10:16:05.383,418.1566469429068,6
2024-09-19 10:16:05.416,418.0998016519693,1002
2024-09-19 10:16:05.474,41.814067881917005,14
2024-09-19 10:16:05.482,418.1419734944763,1001
2024-09-19 10:16:05.545,418.1475958485348,14
2024-09-19 10:16:05.563,418.0990137361169,96
