Timestamp,Price,Size
2024-09-17 14:07:00.025,402.3599775075597,103
2024-09-17 14:07:00.028,402.347253607164,1003
2024-09-17 14:07:00.042,402.3649014850744,96
2024-09-17 14:07:00.091,402.3515394308836,6
2024-09-17 14:07:00.121,402.3734055402611,999
2024-09-17 14:07:00.131,402.3546885588128,995
2024-09-17 14:07:00.160,402.3550851368024,7
2024-09-17 14:07:00.206,402.3782173005184,97
2024-09-17 14:07:00.244,402.3710478539122,999
2024-09-17 14:07:00.286,402.3785655692836,10
2024-09-17 14:07:00.370,402.38060780618105,14
2024-09-17 14:07:00.477,402.4017599459644,96
2024-09-17 14:07:00.495,402.3706033212222,1003
2024-09-17 14:07:00.584,402.368063638568,6
2024-09-17 14:07:00.669,402.3762505572535,7
2024-09-17 14:07:00.705,402.3644605006821,1003
2024-09-17 14:07:00.743,402.3403825732916,1002
2024-09-17 14:07:00.751,402.3479450147838,101
2024-09-17 14:07:00.779,402.3498127931807,102
2024-09-17 14:07:00.791,402.3704809803216,10
2024-09-17 14:07:00.807,402.3783801587762,99
2024-09-17 14:07:00.938,402.3624162347244,11
2024-09-17 14:07:00.939,402.3807661577996,96
2024-09-17 14:07:00.963,402.3667620431015,11
2024-09-17 14:07:00.978,402.366934408177,10
2024-09-17 14:07:01.043,402.40506528124223,105
2024-09-17 14:07:01.062,402.43960016033793,100
2024-09-17 14:07:01.083,402.4302341232712,9
2024-09-17 14:07:01.099,402.4487957376599,14
2024-09-17 14:07:01.120,402.4086379615383,1000
2024-09-17 14:07:01.158,402.4489465739292,14
2024-09-17 14:07:01.220,402.4445261342818,97
2024-09-17 14:07:01.222,402.4181540281671,1005
2024-09-17 14:07:01.245,402.4098097350141,1000
2024-09-17 14:07:01.269,402.452040752866,7
2024-09-17 14:07:01.353,402.4088948088952,1004
2024-09-17 14:07:01.449,402.4417847678076,15
2024-09-17 14:07:01.453,402.4372279105014,99
2024-09-17 14:07:01.481,402.4647090210836,12
2024-09-17 14:07:01.513,402.4637361834981,98
2024-09-17 14:07:01.532,402.4289868129249,99
2024-09-17 14:07:01.555,402.4212430108079,1000
2024-09-17 14:07:01.578,402.4455582295181,15
2024-09-17 14:07:01.632,402.391268183612,103
2024-09-17 14:07:01.639,402.4050226816309,102
2024-09-17 14:07:01.702,402.4369796960687,996
2024-09-17 14:07:01.710,402.4453921721746,997
2024-09-17 14:07:01.760,402.4703772591218,97
2024-09-17 14:07:01.795,402.45104900527247,105
2024-09-17 14:07:01.810,402.4372232739025,12
2024-09-17 14:07:01.815,402.4805036330675,1003
2024-09-17 14:07:01.837,402.4403789227433,98
2024-09-17 14:07:01.896,402.394015763172,5
2024-09-17 14:07:01.904,402.4407373990339,12
2024-09-17 14:07:01.923,402.41637142064985,999
2024-09-17 14:07:02.003,402.44298835976974,10
2024-09-17 14:07:02.041,402.4014803996027,995
2024-09-17 14:07:02.064,402.4072170261039,103
2024-09-17 14:07:02.071,402.455134146786,98
2024-09-17 14:07:02.075,402.4400058834658,98
2024-09-17 14:07:02.082,402.4040172001857,996
2024-09-17 14:07:02.115,402.3937830023448,102
2024-09-17 14:07:02.158,402.4282942594149,1002
2024-09-17 14:07:02.162,402.39673102169024,95
2024-09-17 14:07:02.181,402.4020821701639,8
2024-09-17 14:07:02.313,402.3849977005095,1003
2024-09-17 14:07:02.346,402.3924020309735,1000
2024-09-17 14:07:02.353,402.39239643957166,101
2024-09-17 14:07:02.402,-402.3972968263881,1005
2024-09-17 14:07:02.406,402.3879790899555,96
2024-09-17 14:07:02.441,402.39933703484974,1004
2024-09-17 14:07:02.506,402.387762114237,11
2024-09-17 14:07:02.561,402.43118920148703,7
2024-09-17 14:07:02.595,402.3973265020518,12
2024-09-17 14:07:02.605,402.4038016829769,1003
2024-09-17 14:07:02.646,402.3897944171328,13
2024-09-17 14:07:02.668,402.3858733806592,997
2024-09-17 14:07:02.674,402.4038694120858,999
2024-09-17 14:07:02.737,402.390384806482,997
2024-09-17 14:07:02.812,-402.3821323443873,997
2024-09-17 14:07:02.860,402.3967415025321,1001
2024-09-17 14:07:02.894,402.3918546965065,103
2024-09-17 14:07:02.945,402.3944088990129,97
2024-09-17 14:07:03.113,402.3610792219617,6
2024-09-17 14:07:03.173,402.3620705935004,12
2024-09-17 14:07:03.179,402.3419186486547,105
2024-09-17 14:07:03.230,402.3553994246176,104
2024-09-17 14:07:03.246,402.3093274937969,998
2024-09-17 14:07:03.264,402.3389159938944,1000
2024-09-17 14:07:03.275,402.346754642473,995
2024-09-17 14:07:03.300,402.3266285229393,1002
2024-09-17 14:07:03.335,402.3124076320848,1000
2024-09-17 14:07:03.379,402.3374488631706,98
2024-09-17 14:07:03.424,402.3414713634339,1001
